"","Illumination","dayofyear","starttime","endtime","site","NestNumber","year","nest","Sunrise","Sunset","Illumination.sc","dayofyear.sc","starttime.sc","endtime.sc","starttime.sq","starttime.sqrt","starttime.log","starttime.sqrtsc","Sunrisetime.sc","Sunsettime.sc"
"455",39.4,158,22490,81734,"AK","AK26",2007,26,19496,1088,-0.837147462519769,0.489316731063402,0.980308000798502,0.947801552959645,505800100,149.96666296214,10.0208260449534,0.999903703881442,0.0857054428712542,-1.10175255057292
"456",28.1,159,20555,80058,"AK","AK26",2007,26,19599,1003,-1.20032279013258,0.581588543504702,0.22528225962766,0.536790904748169,422508025,143.370150310307,9.93085949933198,0.259199777240577,0.135658055683099,-1.10405992554888
"457",18,160,27389,79877,"AK","AK26",2007,26,19707,913,-1.52493082631749,0.673860355946002,2.89186929588685,0.492403716605999,750157321,165.496223521868,10.2178967519156,2.74367455565139,0.188035552612024,-1.10650302846461
"458",9.7,161,21488,80196,"AK","AK26",2007,26,19818,818,-1.79168792536053,0.766132168387302,0.589333430951895,0.570633070293028,461734144,146.58785761447,9.97524991876302,0.620507116552974,0.241867980011197,-1.10908185932009
"459",3.8,162,20226,78702,"AK","AK26",2007,26,19933,720,-1.98131044154775,0.858403980828602,0.096908373919543,0.204254843307381,409091076,142.218142302591,9.91472418446212,0.129844025213044,0.297640314704033,-1.11174212693944
"460",0.7,163,23518,79125,"AK","AK26",2007,26,20051,617,-2.08094261106985,0.950675793269902,1.38142761936368,0.307988437694883,553096324,153.355795456187,10.0655213643834,1.38045989754687,0.354867579867118,-1.11453812249854
"461",0.3,164,21833,76766,"AK","AK26",2007,26,20172,510,-2.09379837487915,1.0429476057112,0.723950423563751,-0.270516406655279,476679889,147.759940443951,9.99117786566312,0.752117014080295,0.41354977550045,-1.11744270040946
"462",2.4,165,20693,76663,"AK","AK26",2007,26,20296,399,-2.02630561488031,1.1352194181525,0.279129056672402,-0.295775414272094,428200249,143.85061696079,9.93755075781183,0.313150031475915,0.473686901604031,-1.12045586067218
"463",6.9,166,25056,75211,"AK","AK26",2007,26,20423,284,-1.88167827202565,1.2274912305938,1.98154627048552,-0.651853851744088,627803136,158.290871499275,10.1288685987905,1.93460576163016,0.535278958177859,-1.12357760328672
"464",13.1,167,26335,66485,"AK","AK26",2007,26,20552,166,-1.68241393298145,1.3197630430351,2.48060462860309,-2.79175773974727,693532225,162.280621147443,10.1786541319175,2.38260357300268,0.59784096839852,-1.12678078266511
"465",10.2,137,17133,80836,"AK","AK29",2007,29,18499,1580,-1.7756182205989,-1.4483913302039,-1.10996222940935,0.727582243834403,293539689,130.893086142852,9.74876170733297,-1.14181480570218,-0.397816450074469,-1.0883969213003
"466",17.7,138,19060,82572,"AK","AK29",2007,29,18487,1617,-1.53457264917447,-1.3561195177626,-0.35805804169038,1.15330687706538,363283600,138.057958843379,9.85534717720819,-0.337291321359636,-0.403636171955461,-1.08739253454605
"467",26.5,139,20192,82400,"AK","AK29",2007,29,18482,1649,-1.2517458453698,-1.2638477053213,0.0836417717490992,1.11112678667614,407716864,142.098557346653,9.91304176534094,0.116416165508135,-0.40606105607254,-1.08652387573157
"468",36,140,16788,83004,"AK","AK29",2007,29,18483,1674,-0.946421454898846,-1.17157589288,-1.24457922202121,1.25924756920581,281836944,129.568514693964,9.72841962445348,-1.29054722313108,-0.405576079249124,-1.08584523603276
"469",45.8,141,16667,82071,"AK","AK29",2007,29,18490,1694,-0.631455241570919,-1.0793040804387,-1.29179271798073,1.03044510215253,277788889,129.100735861574,9.72118599554218,-1.3430727978155,-0.402181241485213,-1.08530232427371
"470",55.6,142,17392,82443,"AK","AK29",2007,29,18503,1706,-0.316489028242991,-0.987032267997398,-1.00890193640509,1.12167180927345,302481664,131.878732174676,9.76376560936099,-1.03113937391208,-0.395876542780805,-1.08497657721828
"471",65.1,143,17410,83333,"AK","AK29",2007,29,18522,1713,-0.011164637772041,-0.894760455556098,-1.00187844113838,1.33992925372942,303108100,131.946959040366,9.76480003276223,-1.02347837029001,-0.386661983135901,-1.08478655810262
"472",74.1,144,18135,83739,"AK","AK29",2007,29,18548,1713,0.27809004793728,-0.802488643114798,-0.718987659562746,1.43949388569473,328878225,134.666254124781,9.805599051717,-0.718136342914142,-0.374052585727086,-1.08478655810262
"473",82.1,145,16088,85674,"AK","AK29",2007,29,18580,1707,0.535205324123344,-0.710216830673498,-1.51771514905976,1.91401990257374,258823744,126.838479965663,9.68582893145249,-1.59709517503358,-0.358533327377775,-1.08494943163033
"474",89,146,22179,81959,"AK","AK29",2007,29,18617,1695,0.756967249833823,-0.617945018232198,0.85895761035709,1.00297899678279,491908041,148.926156198298,10.0069011742252,0.883068114176415,-0.340589184911384,-1.08527517868576
"475",94.5,147,16433,83143,"AK","AK29",2007,29,18661,1676,0.933734002211742,-0.525673205790898,-1.3830981564479,1.29333496783433,270043489,128.191263352851,9.70704678718129,-1.44519491808403,-0.319250204681082,-1.08579094485686
"476",98.2,148,17876,82581,"AK","AK29",2007,29,18711,1652,1.0526498174478,-0.433401393349598,-0.820047952567009,1.15551397481831,319551376,133.701159306866,9.79121431005334,-0.826504136465087,-0.295001363510283,-1.08644243896772
"477",99,149,16347,80248,"AK","AK29",2007,29,18766,1621,1.0783613450664,-0.341129580908298,-1.41665485605549,0.583385190643265,267224409,127.855387058974,9.70179967325121,-1.48290952622191,-0.268327638222405,-1.08728395219424
"478",99.8,150,21747,76663,"AK","AK29",2007,29,18827,1584,1.10407287268501,-0.248857768466998,0.690393723956158,-0.295775414272094,472932009,147.468640734225,9.98723109596899,0.719407785702874,-0.23874405199403,-1.08828833894849
"479",99.1,151,26127,81372,"AK","AK29",2007,29,18893,1542,1.08157528601873,-0.156585956025698,2.3994442388545,0.859027176675305,682620129,161.63848551629,10.1707245413608,2.31049996181673,-0.206735581648576,-1.08942845364249
"480",96.1,152,21764,80171,"AK","AK29",2007,29,18965,1493,0.985157057448954,-0.0643141435843981,0.69702702504138,0.564502243201568,473671696,147.52626884728,9.98801250760582,0.725878685082239,-0.171817250362626,-1.09075858745216
"481",90.7,153,21324,78088,"AK","AK29",2007,29,19041,1439,0.811604246023362,0.027957668856902,0.525341585188579,0.0536817299411242,454712976,146.027394690174,9.96758847794265,0.557574304827578,-0.134959011783013,-1.0922244492016
"483",73.7,155,32167,70857,"AK","AK29",2007,29,19209,1314,0.265234284127977,0.212501293739502,4.75621709501568,-1.71959869799276,1034715889,179.351609973259,10.3786963612996,4.29945708671661,-0.0534829054491295,-1.09561764769566
"484",10.2,137,21240,80820,"AK","AK3",2007,3,18499,1580,-1.7756182205989,-1.4483913302039,0.492565273943953,0.723658514495869,451137600,145.739493617893,9.96364147535587,0.525246699928126,-0.397816450074469,-1.0883969213003
"486",26.5,139,13020,81600,"AK","AK3",2007,3,18482,1649,-1.2517458453698,-1.2638477053213,-2.71483089785156,0.91494031974942,169520400,114.105214604767,9.47424191576256,-3.02687787228277,-0.40606105607254,-1.08652387573157
"487",36,140,21600,82200,"AK","AK3",2007,3,18483,1674,-0.946421454898846,-1.17157589288,0.633035179278063,1.06208016994446,466560000,146.969384566991,9.98044859367226,0.66334770926725,-0.405576079249124,-1.08584523603276
"488",45.8,141,26340,80340,"AK","AK3",2007,3,18490,1694,-0.631455241570919,-1.0793040804387,2.48255559951051,0.605946634339838,693795600,162.296025829347,10.1788439752973,2.38433332157997,-0.402181241485213,-1.08530232427371
"489",55.6,142,23460,82500,"AK","AK3",2007,3,18503,1706,-0.316489028242991,-0.987032267997398,1.35879635683763,1.13565009504198,550371600,153.166575988366,10.0630521222075,1.35921297357212,-0.395876542780805,-1.08497657721828
"490",65.1,143,20520,85440,"AK","AK3",2007,3,18522,1713,-0.011164637772041,-0.894760455556098,0.211625463275733,1.85663536099767,421070400,143.24803663576,9.9291552992847,0.245487974806845,-0.386661983135901,-1.08478655810262
"491",82.1,145,16740,82800,"AK","AK3",2007,3,18580,1707,0.535205324123344,-0.710216830673498,-1.26330854273242,1.2092200201395,280227600,129.383151917087,9.72555634404347,-1.31136109008362,-0.358533327377775,-1.08494943163033
"492",89,146,20400,83220,"AK","AK3",2007,3,18617,1695,0.756967249833823,-0.617945018232198,0.164802161497696,1.31221791527603,416160000,142.828568570857,9.92329017983231,0.198387080868943,-0.340589184911384,-1.08527517868576
"493",94.5,147,17160,82860,"AK","AK3",2007,3,18661,1676,0.933734002211742,-0.525673205790898,-1.09942698650929,1.223934005159,294465600,130.996183150503,9.75033637304195,-1.13023833152219,-0.319250204681082,-1.08579094485686
"494",98.2,148,15180,82080,"AK","AK3",2007,3,18711,1652,1.0526498174478,-0.433401393349598,-1.8720114658469,1.03265219990545,230432400,123.207142650092,9.62773405094962,-2.00484786961142,-0.295001363510283,-1.08644243896772
"495",99,149,18240,79980,"AK","AK3",2007,3,18766,1621,1.0783613450664,-0.341129580908298,-0.678017270506964,0.517662724222814,332697600,135.055544129073,9.81137226362832,-0.674424058863367,-0.268327638222405,-1.08728395219424
"496",99.8,150,19260,81960,"AK","AK3",2007,3,18827,1584,1.10407287268501,-0.248857768466998,-0.280019205393652,1.00322422986644,370947600,138.780402074645,9.86578568535212,-0.256170194725374,-0.23874405199403,-1.08828833894849
"497",99.1,151,18360,81600,"AK","AK3",2007,3,18893,1542,1.08157528601873,-0.156585956025698,-0.631193968728928,0.91494031974942,337089600,135.499077487635,9.81792966417448,-0.624620940515457,-0.206735581648576,-1.08942845364249
"498",96.1,152,20580,84420,"AK","AK3",2007,3,18965,1493,0.985157057448954,-0.0643141435843981,0.235037114164751,1.6064976156661,423536400,143.457310723434,9.93207500938804,0.268986775865254,-0.171817250362626,-1.09075858745216
"499",90.7,153,15720,84540,"AK","AK3",2007,3,19041,1439,0.811604246023362,0.027957668856902,-1.66130660784574,1.63592558570511,247118400,125.37942414926,9.6626890659832,-1.76092846535525,-0.134959011783013,-1.0922244492016
"500",83.1,154,17040,78660,"AK","AK3",2007,3,19123,1379,0.567344733646601,0.120229481298202,-1.14625028828733,0.193955053793728,290361600,130.537350976646,9.74331880038331,-1.18175931098252,-0.095190912262903,-1.09385318447875
"501",73.7,155,20580,78660,"AK","AK3",2007,3,19209,1314,0.265234284127977,0.212501293739502,0.235037114164751,0.193955053793728,423536400,143.457310723434,9.93207500938804,0.268986775865254,-0.0534829054491295,-1.09561764769566
"502",62.9,156,23280,77100,"AK","AK3",2007,3,19300,1244,-0.0818713387232083,0.304773106180802,1.28856140417058,-0.188608556713374,541958400,152.577848982085,10.0553499018454,1.29310646725764,-0.00935001451827613,-1.09751783885233
"503",51.2,157,21300,74820,"AK","AK3",2007,3,19396,1168,-0.457902430145326,0.397044918622102,0.515976924832971,-0.747739987454522,453690000,145.945195193264,9.96646235169752,0.548344353587753,0.0372077605296571,-1.09958090353672
"504",39.4,158,22620,79440,"AK","AK3",2007,3,19496,1088,-0.837147462519769,0.489316731063402,1.03103324439138,0.385236859047279,511664400,150.399468084166,10.0265897496701,1.04850217860216,0.0857054428712542,-1.10175255057292
"505",28.1,159,23820,79020,"AK","AK3",2007,3,19599,1003,-1.20032279013258,0.581588543504702,1.49926626217174,0.282238963910752,567392400,154.337292965764,10.0782808429093,1.49066950339511,0.135658055683099,-1.10405992554888
"506",18,160,29580,80160,"AK","AK3",2007,3,19707,913,-1.52493082631749,0.673860355946002,3.7467847475175,0.561804679281326,874976400,171.98837169995,10.2948537362648,3.47265968789448,0.188035552612024,-1.10650302846461
"507",9.7,161,25440,76920,"AK","AK3",2007,3,19818,818,-1.79168792536053,0.766132168387302,2.13138083617524,-0.232750511771885,647193600,159.499216299015,10.1440780174541,2.07028741421592,0.241867980011197,-1.10908185932009
"508",10.2,137,19094,78045,"AK","AK31",2007,31,18499,1580,-1.7756182205989,-1.4483913302039,-0.344791439519937,0.043136707343813,364580836,138.181040667669,9.85712942855798,-0.323470808103327,-0.397816450074469,-1.0883969213003
"509",17.7,138,21609,77121,"AK","AK31",2007,31,18487,1617,-1.53457264917447,-1.3561195177626,0.636546926911416,-0.183458661956547,466948881,147,9.98086517355747,0.666785430475819,-0.403636171955461,-1.08739253454605
"510",26.5,139,20952,78961,"AK","AK31",2007,31,18482,1649,-1.2517458453698,-1.2638477053213,0.380189349676665,0.267770211974906,438986304,144.748056981778,9.94998938618755,0.413921057403603,-0.40606105607254,-1.08652387573157
"511",36,140,18706,80637,"AK","AK31",2007,31,18483,1674,-0.946421454898846,-1.17157589288,-0.496186781935589,0.678780860186382,349914436,136.769879725033,9.8365996069945,-0.481926117219164,-0.405576079249124,-1.08584523603276
"512",45.8,141,17202,80957,"AK","AK31",2007,31,18490,1694,-0.631455241570919,-1.0793040804387,-1.08303883088698,0.75725544695707,295908804,131.156395192915,9.75278093511142,-1.11224857008714,-0.402181241485213,-1.08530232427371
"513",55.6,142,17487,82270,"AK","AK31",2007,31,18503,1706,-0.316489028242991,-0.987032267997398,-0.971833489164145,1.07924648580055,305795169,132.238421043205,9.76921302671366,-0.990750918473536,-0.395876542780805,-1.08497657721828
"514",65.1,143,17859,82348,"AK","AK31",2007,31,18522,1713,-0.011164637772041,-0.894760455556098,-0.826681253652231,1.0983746663259,318943881,133.637569567843,9.7902628618215,-0.833644450123947,-0.386661983135901,-1.08478655810262
"515",74.1,144,19310,81648,"AK","AK31",2007,31,18548,1713,0.27809004793728,-0.802488643114798,-0.26050949631947,0.926711507765023,372876100,138.960426021224,9.86837837542256,-0.235955810071149,-0.374052585727086,-1.08478655810262
"516",82.1,145,19284,85147,"AK","AK31",2007,31,18580,1707,0.535205324123344,-0.710216830673498,-0.270654545038045,1.78478206748576,371872656,138.86684269472,9.86703101552551,-0.246464019646172,-0.358533327377775,-1.08494943163033
"517",89,146,20148,81346,"AK","AK31",2007,31,18617,1695,0.756967249833823,-0.617945018232198,0.0664732277638191,0.852651116500187,405941904,141.943650791432,9.91086030686554,0.0990221423673436,-0.340589184911384,-1.08527517868576
"518",94.5,147,19526,80646,"AK","AK31",2007,31,18661,1676,0.933734002211742,-0.525673205790898,-0.176227553119004,0.680987957939308,381264676,139.735464360341,9.87950218978562,-0.148928926112773,-0.319250204681082,-1.08579094485686
"519",98.2,148,18541,82356,"AK","AK31",2007,31,18711,1652,1.0526498174478,-0.433401393349598,-0.560568821880389,1.10033653099517,343768681,136.165340670818,9.82773977509785,-0.549808114101289,-0.295001363510283,-1.08644243896772
"520",99,149,17081,80015,"AK","AK31",2007,31,18766,1621,1.0783613450664,-0.341129580908298,-1.1302523268465,0.526245882150858,291760561,130.694299799188,9.74572201363806,-1.1641359673653,-0.268327638222405,-1.08728395219424
"521",99.8,150,20347,76542,"AK","AK31",2007,31,18827,1584,1.10407287268501,-0.248857768466998,0.144121869879063,-0.32544861739476,414000409,142.642910794753,9.9206887598559,0.177540089279672,-0.23874405199403,-1.08828833894849
"522",99.1,151,22974,81173,"AK","AK31",2007,31,18893,1542,1.08157528601873,-0.156585956025698,1.16916198463658,0.810225793027284,527804676,151.571765180722,10.0421184207053,1.18013613557908,-0.206735581648576,-1.08942845364249
"523",96.1,152,20676,80317,"AK","AK31",2007,31,18965,1493,0.985157057448954,-0.0643141435843981,0.272495755587181,0.600306273415695,427496976,143.79151574415,9.93672888631593,0.30651372142156,-0.171817250362626,-1.09075858745216
"524",90.7,153,19449,73388,"AK","AK31",2007,31,19041,1439,0.811604246023362,0.027957668856902,-0.206272505093245,-1.09891376325335,378263601,139.459671590034,9.8755509338431,-0.179896923702957,-0.134959011783013,-1.0922244492016
"525",83.1,154,20736,77121,"AK","AK31",2007,31,19123,1379,0.567344733646601,0.120229481298202,0.295907406476199,-0.183458661956547,429981696,144,9.939626599152,0.329923834477029,-0.095190912262903,-1.09385318447875
"526",73.7,155,23164,78710,"AK","AK31",2007,31,19209,1314,0.265234284127977,0.212501293739502,1.24329887911847,0.206216707976648,536570896,152.197240448045,10.0503546283457,1.25036900118178,-0.0534829054491295,-1.09561764769566
"527",62.9,156,20883,78097,"AK","AK31",2007,31,19300,1244,-0.0818713387232083,0.304773106180802,0.353265951154294,0.0558888276940498,436099689,144.509515257647,9.94669070983678,0.387135875435888,-0.00935001451827613,-1.09751783885233
"528",51.2,157,20494,78857,"AK","AK31",2007,31,19396,1168,-0.457902430145326,0.397044918622102,0.201480414557158,0.242265971274433,420004036,143.157256190526,9.92788743935966,0.2352944929179,0.0372077605296571,-1.09958090353672
"529",39.4,158,21540,77414,"AK","AK31",2007,31,19496,1088,-0.837147462519769,0.489316731063402,0.609623528389045,-0.111605368444636,463971600,146.765118471659,9.97766695071038,0.64041124163992,0.0857054428712542,-1.10175255057292
"530",10.2,137,19354,79151,"AK","AK35",2007,35,18499,1580,-1.7756182205989,-1.4483913302039,-0.24334095233419,0.314364497870002,374577316,139.118654392572,9.87065439544089,-0.218188789502887,-0.397816450074469,-1.0883969213003
"531",17.7,138,21254,79626,"AK","AK35",2007,35,18487,1617,-1.53457264917447,-1.3561195177626,0.498027992484724,0.430850212607741,451732516,145.787516612363,9.96430039193264,0.530639067448672,-0.403636171955461,-1.08739253454605
"532",26.5,139,17392,79834,"AK","AK35",2007,35,18482,1649,-1.2517458453698,-1.2638477053213,-1.00890193640509,0.481858694008688,302481664,131.878732174676,9.76376560936099,-1.03113937391208,-0.40606105607254,-1.08652387573157
